"show_city","show_town","province","city","electoral_district","town","village","candidate_no","candidate_name","political_party","party_name","vote_count"
"宜蘭縣","冬山鄉","10","002","11","080","","4","陳柳造","999","無黨籍及未經政黨推薦","3"
"宜蘭縣","五結鄉","10","002","11","090","","1","孫湯玉惠","999","無黨籍及未經政黨推薦","35"
"宜蘭縣","五結鄉","10","002","11","090","","2","陳慶喜","1","中國國民黨","19"
"宜蘭縣","五結鄉","10","002","11","090","","3","洪林雨萍","999","無黨籍及未經政黨推薦","7"
"宜蘭縣","五結鄉","10","002","11","090","","4","陳柳造","999","無黨籍及未經政黨推薦","4"
"宜蘭縣","三星鄉","10","002","11","100","","1","孫湯玉惠","999","無黨籍及未經政黨推薦","14"
"宜蘭縣","三星鄉","10","002","11","100","","2","陳慶喜","1","中國國民黨","26"
"宜蘭縣","三星鄉","10","002","11","100","","3","洪林雨萍","999","無黨籍及未經政黨推薦","19"
"宜蘭縣","三星鄉","10","002","11","100","","4","陳柳造","999","無黨籍及未經政黨推薦","9"
"宜蘭縣","大同鄉","10","002","11","110","","1","孫湯玉惠","999","無黨籍及未經政黨推薦","28"
"宜蘭縣","大同鄉","10","002","11","110","","2","陳慶喜","1","中國國民黨","8"
"宜蘭縣","大同鄉","10","002","11","110","","3","洪林雨萍","999","無黨籍及未經政黨推薦","9"
"宜蘭縣","大同鄉","10","002","11","110","","4","陳柳造","999","無黨籍及未經政黨推薦","2"
"宜蘭縣","南澳鄉","10","002","11","120","","1","孫湯玉惠","999","無黨籍及未經政黨推薦","33"
"宜蘭縣","南澳鄉","10","002","11","120","","2","陳慶喜","1","中國國民黨","16"
"宜蘭縣","南澳鄉","10","002","11","120","","3","洪林雨萍","999","無黨籍及未經政黨推薦","14"
"宜蘭縣","南澳鄉","10","002","11","120","","4","陳柳造","999","無黨籍及未經政黨推薦","7"
"新竹縣","新竹縣第11選區","10","004","11","000","","1","彭文彬","999","無黨籍及未經政黨推薦","183"
"新竹縣","新竹縣第11選區","10","004","11","000","","2","林光榮Kuying.Kalang","1","中國國民黨","710"
"新竹縣","竹北市","10","004","11","010","","1","彭文彬","999","無黨籍及未經政黨推薦","18"
"新竹縣","竹北市","10","004","11","010","","2","林光榮Kuying.Kalang","1","中國國民黨","89"
"新竹縣","竹東鎮","10","004","11","020","","1","彭文彬","999","無黨籍及未經政黨推薦","17"
"新竹縣","竹東鎮","10","004","11","020","","2","林光榮Kuying.Kalang","1","中國國民黨","113"
"新竹縣","新埔鎮","10","004","11","030","","1","彭文彬","999","無黨籍及未經政黨推薦","1"
"新竹縣","新埔鎮","10","004","11","030","","2","林光榮Kuying.Kalang","1","中國國民黨","34"
"新竹縣","關西鎮","10","004","11","040","","1","彭文彬","999","無黨籍及未經政黨推薦","77"
"新竹縣","關西鎮","10","004","11","040","","2","林光榮Kuying.Kalang","1","中國國民黨","81"
"新竹縣","湖口鄉","10","004","11","050","","1","彭文彬","999","無黨籍及未經政黨推薦","14"
"新竹縣","湖口鄉","10","004","11","050","","2","林光榮Kuying.Kalang","1","中國國民黨","136"
"新竹縣","新豐鄉","10","004","11","060","","1","彭文彬","999","無黨籍及未經政黨推薦","7"
"新竹縣","新豐鄉","10","004","11","060","","2","林光榮Kuying.Kalang","1","中國國民黨","89"
"新竹縣","芎林鄉","10","004","11","070","","1","彭文彬","999","無黨籍及未經政黨推薦","7"
"新竹縣","芎林鄉","10","004","11","070","","2","林光榮Kuying.Kalang","1","中國國民黨","29"
"新竹縣","橫山鄉","10","004","11","080","","1","彭文彬","999","無黨籍及未經政黨推薦","9"
"新竹縣","橫山鄉","10","004","11","080","","2","林光榮Kuying.Kalang","1","中國國民黨","19"
"新竹縣","北埔鄉","10","004","11","090","","1","彭文彬","999","無黨籍及未經政黨推薦","5"
"新竹縣","北埔鄉","10","004","11","090","","2","林光榮Kuying.Kalang","1","中國國民黨","5"
"新竹縣","寶山鄉","10","004","11","100","","1","彭文彬","999","無黨籍及未經政黨推薦","3"
"新竹縣","寶山鄉","10","004","11","100","","2","林光榮Kuying.Kalang","1","中國國民黨","21"
"新竹縣","峨眉鄉","10","004","11","110","","1","彭文彬","999","無黨籍及未經政黨推薦","1"
"新竹縣","峨眉鄉","10","004","11","110","","2","林光榮Kuying.Kalang","1","中國國民黨","5"
"新竹縣","尖石鄉","10","004","11","120","","1","彭文彬","999","無黨籍及未經政黨推薦","17"
"新竹縣","尖石鄉","10","004","11","120","","2","林光榮Kuying.Kalang","1","中國國民黨","55"
"新竹縣","五峰鄉","10","004","11","130","","1","彭文彬","999","無黨籍及未經政黨推薦","7"
"新竹縣","五峰鄉","10","004","11","130","","2","林光榮Kuying.Kalang","1","中國國民黨","34"
"苗栗縣","苗栗縣第07選區","10","005","07","000","","1","潘秋榮","1","中國國民黨","1604"
"苗栗縣","苗栗市","10","005","07","010","","1","潘秋榮","1","中國國民黨","63"
"苗栗縣","苑裡鎮","10","005","07","020","","1","潘秋榮","1","中國國民黨","24"
"苗栗縣","通霄鎮","10","005","07","030","","1","潘秋榮","1","中國國民黨","37"
"苗栗縣","竹南鎮","10","005","07","040","","1","潘秋榮","1","中國國民黨","130"
"苗栗縣","頭份鎮","10","005","07","050","","1","潘秋榮","1","中國國民黨","223"
"苗栗縣","後龍鎮","10","005","07","060","","1","潘秋榮","1","中國國民黨","44"
"苗栗縣","卓蘭鎮","10","005","07","070","","1","潘秋榮","1","中國國民黨","17"
"苗栗縣","大湖鄉","10","005","07","080","","1","潘秋榮","1","中國國民黨","7"
"苗栗縣","公館鄉","10","005","07","090","","1","潘秋榮","1","中國國民黨","30"
"苗栗縣","銅鑼鄉","10","005","07","100","","1","潘秋榮","1","中國國民黨","21"
"苗栗縣","南庄鄉","10","005","07","110","","1","潘秋榮","1","中國國民黨","795"
"苗栗縣","頭屋鄉","10","005","07","120","","1","潘秋榮","1","中國國民黨","23"
"苗栗縣","三義鄉","10","005","07","130","","1","潘秋榮","1","中國國民黨","10"
"苗栗縣","西湖鄉","10","005","07","140","","1","潘秋榮","1","中國國民黨","12"
"苗栗縣","造橋鄉","10","005","07","150","","1","潘秋榮","1","中國國民黨","24"
"苗栗縣","三灣鄉","10","005","07","160","","1","潘秋榮","1","中國國民黨","18"
"苗栗縣","獅潭鄉","10","005","07","170","","1","潘秋榮","1","中國國民黨","74"
"苗栗縣","泰安鄉","10","005","07","180","","1","潘秋榮","1","中國國民黨","52"
"彰化縣","彰化縣第09選區","10","007","09","000","","1","陳榮妹","1","中國國民黨","532"
"彰化縣","彰化縣第09選區","10","007","09","000","","2","謝香美","999","無黨籍及未經政黨推薦","187"
"彰化縣","彰化縣第09選區","10","007","09","000","","3","張新男","999","無黨籍及未經政黨推薦","424"
"彰化縣","彰化市","10","007","09","010","","1","陳榮妹","1","中國國民黨","105"
"彰化縣","彰化市","10","007","09","010","","2","謝香美","999","無黨籍及未經政黨推薦","16"
"彰化縣","彰化市","10","007","09","010","","3","張新男","999","無黨籍及未經政黨推薦","152"
"彰化縣","鹿港鎮","10","007","09","020","","1","陳榮妹","1","中國國民黨","62"
"彰化縣","鹿港鎮","10","007","09","020","","2","謝香美","999","無黨籍及未經政黨推薦","48"
"彰化縣","鹿港鎮","10","007","09","020","","3","張新男","999","無黨籍及未經政黨推薦","33"
"彰化縣","和美鎮","10","007","09","030","","1","陳榮妹","1","中國國民黨","49"
"彰化縣","和美鎮","10","007","09","030","","2","謝香美","999","無黨籍及未經政黨推薦","9"
"彰化縣","和美鎮","10","007","09","030","","3","張新男","999","無黨籍及未經政黨推薦","34"
"彰化縣","線西鄉","10","007","09","040","","1","陳榮妹","1","中國國民黨","8"
"彰化縣","線西鄉","10","007","09","040","","2","謝香美","999","無黨籍及未經政黨推薦","1"
"彰化縣","線西鄉","10","007","09","040","","3","張新男","999","無黨籍及未經政黨推薦","0"
"彰化縣","伸港鄉","10","007","09","050","","1","陳榮妹","1","中國國民黨","9"
"彰化縣","伸港鄉","10","007","09","050","","2","謝香美","999","無黨籍及未經政黨推薦","0"
"彰化縣","伸港鄉","10","007","09","050","","3","張新男","999","無黨籍及未經政黨推薦","5"
"彰化縣","福興鄉","10","007","09","060","","1","陳榮妹","1","中國國民黨","15"
"彰化縣","福興鄉","10","007","09","060","","2","謝香美","999","無黨籍及未經政黨推薦","8"
"彰化縣","福興鄉","10","007","09","060","","3","張新男","999","無黨籍及未經政黨推薦","3"
"彰化縣","秀水鄉","10","007","09","070","","1","陳榮妹","1","中國國民黨","29"
"彰化縣","秀水鄉","10","007","09","070","","2","謝香美","999","無黨籍及未經政黨推薦","6"
"彰化縣","秀水鄉","10","007","09","070","","3","張新男","999","無黨籍及未經政黨推薦","13"
"彰化縣","花壇鄉","10","007","09","080","","1","陳榮妹","1","中國國民黨","56"
"彰化縣","花壇鄉","10","007","09","080","","2","謝香美","999","無黨籍及未經政黨推薦","52"
"彰化縣","花壇鄉","10","007","09","080","","3","張新男","999","無黨籍及未經政黨推薦","57"
"彰化縣","芬園鄉","10","007","09","090","","1","陳榮妹","1","中國國民黨","8"
"彰化縣","芬園鄉","10","007","09","090","","2","謝香美","999","無黨籍及未經政黨推薦","6"
"彰化縣","芬園鄉","10","007","09","090","","3","張新男","999","無黨籍及未經政黨推薦","2"
"彰化縣","員林鎮","10","007","09","100","","1","陳榮妹","1","中國國民黨","23"
"彰化縣","員林鎮","10","007","09","100","","2","謝香美","999","無黨籍及未經政黨推薦","12"
"彰化縣","員林鎮","10","007","09","100","","3","張新男","999","無黨籍及未經政黨推薦","9"
"彰化縣","溪湖鎮","10","007","09","110","","1","陳榮妹","1","中國國民黨","22"
"彰化縣","溪湖鎮","10","007","09","110","","2","謝香美","999","無黨籍及未經政黨推薦","2"
"彰化縣","溪湖鎮","10","007","09","110","","3","張新男","999","無黨籍及未經政黨推薦","7"
"彰化縣","田中鎮","10","007","09","120","","1","陳榮妹","1","中國國民黨","10"
"彰化縣","田中鎮","10","007","09","120","","2","謝香美","999","無黨籍及未經政黨推薦","1"
"彰化縣","田中鎮","10","007","09","120","","3","張新男","999","無黨籍及未經政黨推薦","9"
"彰化縣","大村鄉","10","007","09","130","","1","陳榮妹","1","中國國民黨","16"
"彰化縣","大村鄉","10","007","09","130","","2","謝香美","999","無黨籍及未經政黨推薦","5"
"彰化縣","大村鄉","10","007","09","130","","3","張新男","999","無黨籍及未經政黨推薦","14"
"彰化縣","埔鹽鄉","10","007","09","140","","1","陳榮妹","1","中國國民黨","26"
"彰化縣","埔鹽鄉","10","007","09","140","","2","謝香美","999","無黨籍及未經政黨推薦","1"
"彰化縣","埔鹽鄉","10","007","09","140","","3","張新男","999","無黨籍及未經政黨推薦","9"
"彰化縣","埔心鄉","10","007","09","150","","1","陳榮妹","1","中國國民黨","15"
"彰化縣","埔心鄉","10","007","09","150","","2","謝香美","999","無黨籍及未經政黨推薦","2"
"彰化縣","埔心鄉","10","007","09","150","","3","張新男","999","無黨籍及未經政黨推薦","5"
"彰化縣","永靖鄉","10","007","09","160","","1","陳榮妹","1","中國國民黨","5"
"彰化縣","永靖鄉","10","007","09","160","","2","謝香美","999","無黨籍及未經政黨推薦","2"
"彰化縣","永靖鄉","10","007","09","160","","3","張新男","999","無黨籍及未經政黨推薦","3"
"彰化縣","社頭鄉","10","007","09","170","","1","陳榮妹","1","中國國民黨","11"
"彰化縣","社頭鄉","10","007","09","170","","2","謝香美","999","無黨籍及未經政黨推薦","2"
"彰化縣","社頭鄉","10","007","09","170","","3","張新男","999","無黨籍及未經政黨推薦","5"
"彰化縣","二水鄉","10","007","09","180","","1","陳榮妹","1","中國國民黨","10"
"彰化縣","二水鄉","10","007","09","180","","2","謝香美","999","無黨籍及未經政黨推薦","2"
"彰化縣","二水鄉","10","007","09","180","","3","張新男","999","無黨籍及未經政黨推薦","3"
"彰化縣","北斗鎮","10","007","09","190","","1","陳榮妹","1","中國國民黨","1"
"彰化縣","北斗鎮","10","007","09","190","","2","謝香美","999","無黨籍及未經政黨推薦","2"
"彰化縣","北斗鎮","10","007","09","190","","3","張新男","999","無黨籍及未經政黨推薦","6"
"彰化縣","二林鎮","10","007","09","200","","1","陳榮妹","1","中國國民黨","16"
"彰化縣","二林鎮","10","007","09","200","","2","謝香美","999","無黨籍及未經政黨推薦","1"
"彰化縣","二林鎮","10","007","09","200","","3","張新男","999","無黨籍及未經政黨推薦","12"
"彰化縣","田尾鄉","10","007","09","210","","1","陳榮妹","1","中國國民黨","7"
"彰化縣","田尾鄉","10","007","09","210","","2","謝香美","999","無黨籍及未經政黨推薦","1"
"彰化縣","田尾鄉","10","007","09","210","","3","張新男","999","無黨籍及未經政黨推薦","2"
"彰化縣","埤頭鄉","10","007","09","220","","1","陳榮妹","1","中國國民黨","3"
"彰化縣","埤頭鄉","10","007","09","220","","2","謝香美","999","無黨籍及未經政黨推薦","2"
"彰化縣","埤頭鄉","10","007","09","220","","3","張新男","999","無黨籍及未經政黨推薦","7"
"彰化縣","芳苑鄉","10","007","09","230","","1","陳榮妹","1","中國國民黨","9"
"彰化縣","芳苑鄉","10","007","09","230","","2","謝香美","999","無黨籍及未經政黨推薦","5"
"彰化縣","芳苑鄉","10","007","09","230","","3","張新男","999","無黨籍及未經政黨推薦","29"
"彰化縣","大城鄉","10","007","09","240","","1","陳榮妹","1","中國國民黨","4"
"彰化縣","大城鄉","10","007","09","240","","2","謝香美","999","無黨籍及未經政黨推薦","0"
"彰化縣","大城鄉","10","007","09","240","","3","張新男","999","無黨籍及未經政黨推薦","3"
"彰化縣","竹塘鄉","10","007","09","250","","1","陳榮妹","1","中國國民黨","5"
"彰化縣","竹塘鄉","10","007","09","250","","2","謝香美","999","無黨籍及未經政黨推薦","1"
"彰化縣","竹塘鄉","10","007","09","250","","3","張新男","999","無黨籍及未經政黨推薦","2"
"彰化縣","溪州鄉","10","007","09","260","","1","陳榮妹","1","中國國民黨","8"
"彰化縣","溪州鄉","10","007","09","260","","2","謝香美","999","無黨籍及未經政黨推薦","0"
"彰化縣","溪州鄉","10","007","09","260","","3","張新男","999","無黨籍及未經政黨推薦","0"
"南投縣","南投縣第06選區","10","008","06","000","","1","周吳儀君","999","無黨籍及未經政黨推薦","161"
"南投縣","南投縣第06選區","10","008","06","000","","2","石忍漢","1","中國國民黨","64"
"南投縣","南投縣第06選區","10","008","06","000","","3","阿給拉˙拉哈拜","113","中華統一促進黨","23"
"南投縣","南投縣第06選區","10","008","06","000","","4","石慶龍","234","台灣第一民族黨","200"
"南投縣","南投縣第06選區","10","008","06","000","","5","陳宥瑞","999","無黨籍及未經政黨推薦","199"
"南投縣","南投縣第06選區","10","008","06","000","","6","蔡幸子","1","中國國民黨","125"
"南投縣","南投市","10","008","06","010","","1","周吳儀君","999","無黨籍及未經政黨推薦","23"
"南投縣","南投市","10","008","06","010","","2","石忍漢","1","中國國民黨","10"
"南投縣","南投市","10","008","06","010","","3","阿給拉˙拉哈拜","113","中華統一促進黨","4"
"南投縣","南投市","10","008","06","010","","4","石慶龍","234","台灣第一民族黨","4"
"南投縣","南投市","10","008","06","010","","5","陳宥瑞","999","無黨籍及未經政黨推薦","18"
"南投縣","南投市","10","008","06","010","","6","蔡幸子","1","中國國民黨","34"
"南投縣","埔里鎮","10","008","06","020","","1","周吳儀君","999","無黨籍及未經政黨推薦","26"
"南投縣","埔里鎮","10","008","06","020","","2","石忍漢","1","中國國民黨","4"
"南投縣","埔里鎮","10","008","06","020","","3","阿給拉˙拉哈拜","113","中華統一促進黨","2"
"南投縣","埔里鎮","10","008","06","020","","4","石慶龍","234","台灣第一民族黨","10"
"南投縣","埔里鎮","10","008","06","020","","5","陳宥瑞","999","無黨籍及未經政黨推薦","41"
"南投縣","埔里鎮","10","008","06","020","","6","蔡幸子","1","中國國民黨","25"
"南投縣","草屯鎮","10","008","06","030","","1","周吳儀君","999","無黨籍及未經政黨推薦","40"
"南投縣","草屯鎮","10","008","06","030","","2","石忍漢","1","中國國民黨","3"
"南投縣","草屯鎮","10","008","06","030","","3","阿給拉˙拉哈拜","113","中華統一促進黨","9"
"南投縣","草屯鎮","10","008","06","030","","4","石慶龍","234","台灣第一民族黨","1"
"南投縣","草屯鎮","10","008","06","030","","5","陳宥瑞","999","無黨籍及未經政黨推薦","8"
"南投縣","草屯鎮","10","008","06","030","","6","蔡幸子","1","中國國民黨","16"
"南投縣","竹山鎮","10","008","06","040","","1","周吳儀君","999","無黨籍及未經政黨推薦","2"
"南投縣","竹山鎮","10","008","06","040","","2","石忍漢","1","中國國民黨","5"
"南投縣","竹山鎮","10","008","06","040","","3","阿給拉˙拉哈拜","113","中華統一促進黨","2"
"南投縣","竹山鎮","10","008","06","040","","4","石慶龍","234","台灣第一民族黨","4"
"南投縣","竹山鎮","10","008","06","040","","5","陳宥瑞","999","無黨籍及未經政黨推薦","14"
"南投縣","竹山鎮","10","008","06","040","","6","蔡幸子","1","中國國民黨","8"
"南投縣","集集鎮","10","008","06","050","","1","周吳儀君","999","無黨籍及未經政黨推薦","2"
"南投縣","集集鎮","10","008","06","050","","2","石忍漢","1","中國國民黨","1"
"南投縣","集集鎮","10","008","06","050","","3","阿給拉˙拉哈拜","113","中華統一促進黨","0"
"南投縣","集集鎮","10","008","06","050","","4","石慶龍","234","台灣第一民族黨","1"
"南投縣","集集鎮","10","008","06","050","","5","陳宥瑞","999","無黨籍及未經政黨推薦","0"
"南投縣","集集鎮","10","008","06","050","","6","蔡幸子","1","中國國民黨","1"
"南投縣","名間鄉","10","008","06","060","","1","周吳儀君","999","無黨籍及未經政黨推薦","4"
"南投縣","名間鄉","10","008","06","060","","2","石忍漢","1","中國國民黨","0"
"南投縣","名間鄉","10","008","06","060","","3","阿給拉˙拉哈拜","113","中華統一促進黨","2"
"南投縣","名間鄉","10","008","06","060","","4","石慶龍","234","台灣第一民族黨","1"
"南投縣","名間鄉","10","008","06","060","","5","陳宥瑞","999","無黨籍及未經政黨推薦","8"
"南投縣","名間鄉","10","008","06","060","","6","蔡幸子","1","中國國民黨","6"
"南投縣","鹿谷鄉","10","008","06","070","","1","周吳儀君","999","無黨籍及未經政黨推薦","1"
"南投縣","鹿谷鄉","10","008","06","070","","2","石忍漢","1","中國國民黨","1"
"南投縣","鹿谷鄉","10","008","06","070","","3","阿給拉˙拉哈拜","113","中華統一促進黨","0"
"南投縣","鹿谷鄉","10","008","06","070","","4","石慶龍","234","台灣第一民族黨","0"
"南投縣","鹿谷鄉","10","008","06","070","","5","陳宥瑞","999","無黨籍及未經政黨推薦","5"
"南投縣","鹿谷鄉","10","008","06","070","","6","蔡幸子","1","中國國民黨","0"
"南投縣","中寮鄉","10","008","06","080","","1","周吳儀君","999","無黨籍及未經政黨推薦","4"
"南投縣","中寮鄉","10","008","06","080","","2","石忍漢","1","中國國民黨","0"
"南投縣","中寮鄉","10","008","06","080","","3","阿給拉˙拉哈拜","113","中華統一促進黨","0"
"南投縣","中寮鄉","10","008","06","080","","4","石慶龍","234","台灣第一民族黨","0"
"南投縣","中寮鄉","10","008","06","080","","5","陳宥瑞","999","無黨籍及未經政黨推薦","2"
"南投縣","中寮鄉","10","008","06","080","","6","蔡幸子","1","中國國民黨","0"
"南投縣","魚池鄉","10","008","06","090","","1","周吳儀君","999","無黨籍及未經政黨推薦","22"
"南投縣","魚池鄉","10","008","06","090","","2","石忍漢","1","中國國民黨","36"
"南投縣","魚池鄉","10","008","06","090","","3","阿給拉˙拉哈拜","113","中華統一促進黨","0"
"南投縣","魚池鄉","10","008","06","090","","4","石慶龍","234","台灣第一民族黨","128"
"南投縣","魚池鄉","10","008","06","090","","5","陳宥瑞","999","無黨籍及未經政黨推薦","61"
"南投縣","魚池鄉","10","008","06","090","","6","蔡幸子","1","中國國民黨","0"
"南投縣","國姓鄉","10","008","06","100","","1","周吳儀君","999","無黨籍及未經政黨推薦","1"
"南投縣","國姓鄉","10","008","06","100","","2","石忍漢","1","中國國民黨","0"
"南投縣","國姓鄉","10","008","06","100","","3","阿給拉˙拉哈拜","113","中華統一促進黨","0"
"南投縣","國姓鄉","10","008","06","100","","4","石慶龍","234","台灣第一民族黨","0"
"南投縣","國姓鄉","10","008","06","100","","5","陳宥瑞","999","無黨籍及未經政黨推薦","5"
"南投縣","國姓鄉","10","008","06","100","","6","蔡幸子","1","中國國民黨","1"
"南投縣","水里鄉","10","008","06","110","","1","周吳儀君","999","無黨籍及未經政黨推薦","11"
"南投縣","水里鄉","10","008","06","110","","2","石忍漢","1","中國國民黨","1"
"南投縣","水里鄉","10","008","06","110","","3","阿給拉˙拉哈拜","113","中華統一促進黨","1"
"南投縣","水里鄉","10","008","06","110","","4","石慶龍","234","台灣第一民族黨","19"
"南投縣","水里鄉","10","008","06","110","","5","陳宥瑞","999","無黨籍及未經政黨推薦","11"
"南投縣","水里鄉","10","008","06","110","","6","蔡幸子","1","中國國民黨","3"
"南投縣","信義鄉","10","008","06","120","","1","周吳儀君","999","無黨籍及未經政黨推薦","13"
"南投縣","信義鄉","10","008","06","120","","2","石忍漢","1","中國國民黨","2"
"南投縣","信義鄉","10","008","06","120","","3","阿給拉˙拉哈拜","113","中華統一促進黨","1"
"南投縣","信義鄉","10","008","06","120","","4","石慶龍","234","台灣第一民族黨","22"
"南投縣","信義鄉","10","008","06","120","","5","陳宥瑞","999","無黨籍及未經政黨推薦","7"
"南投縣","信義鄉","10","008","06","120","","6","蔡幸子","1","中國國民黨","4"
"南投縣","仁愛鄉","10","008","06","130","","1","周吳儀君","999","無黨籍及未經政黨推薦","12"
"南投縣","仁愛鄉","10","008","06","130","","2","石忍漢","1","中國國民黨","1"
"南投縣","仁愛鄉","10","008","06","130","","3","阿給拉˙拉哈拜","113","中華統一促進黨","2"
"南投縣","仁愛鄉","10","008","06","130","","4","石慶龍","234","台灣第一民族黨","10"
"南投縣","仁愛鄉","10","008","06","130","","5","陳宥瑞","999","無黨籍及未經政黨推薦","19"
"南投縣","仁愛鄉","10","008","06","130","","6","蔡幸子","1","中國國民黨","27"
"屏東縣","屏東縣第08選區","10","013","08","000","","1","潘裕隆","1","中國國民黨","1889"
"屏東縣","屏東市","10","013","08","010","","1","潘裕隆","1","中國國民黨","219"
"屏東縣","潮州鎮","10","013","08","020","","1","潘裕隆","1","中國國民黨","46"
"屏東縣","東港鎮","10","013","08","030","","1","潘裕隆","1","中國國民黨","29"
"屏東縣","恆春鎮","10","013","08","040","","1","潘裕隆","1","中國國民黨","148"
"屏東縣","萬丹鄉","10","013","08","050","","1","潘裕隆","1","中國國民黨","23"
"屏東縣","長治鄉","10","013","08","060","","1","潘裕隆","1","中國國民黨","17"
"屏東縣","麟洛鄉","10","013","08","070","","1","潘裕隆","1","中國國民黨","7"
"屏東縣","九如鄉","10","013","08","080","","1","潘裕隆","1","中國國民黨","3"
"屏東縣","里港鄉","10","013","08","090","","1","潘裕隆","1","中國國民黨","11"
"屏東縣","鹽埔鄉","10","013","08","100","","1","潘裕隆","1","中國國民黨","13"
"屏東縣","高樹鄉","10","013","08","110","","1","潘裕隆","1","中國國民黨","13"
"屏東縣","萬巒鄉","10","013","08","120","","1","潘裕隆","1","中國國民黨","27"
"屏東縣","內埔鄉","10","013","08","130","","1","潘裕隆","1","中國國民黨","59"
"屏東縣","竹田鄉","10","013","08","140","","1","潘裕隆","1","中國國民黨","7"
"屏東縣","新埤鄉","10","013","08","150","","1","潘裕隆","1","中國國民黨","10"
"屏東縣","枋寮鄉","10","013","08","160","","1","潘裕隆","1","中國國民黨","29"
"屏東縣","新園鄉","10","013","08","170","","1","潘裕隆","1","中國國民黨","29"
"屏東縣","崁頂鄉","10","013","08","180","","1","潘裕隆","1","中國國民黨","12"
"屏東縣","林邊鄉","10","013","08","190","","1","潘裕隆","1","中國國民黨","14"
"屏東縣","南州鄉","10","013","08","200","","1","潘裕隆","1","中國國民黨","12"
"屏東縣","佳冬鄉","10","013","08","210","","1","潘裕隆","1","中國國民黨","22"
"屏東縣","琉球鄉","10","013","08","220","","1","潘裕隆","1","中國國民黨","16"
